Pesos Camada de Entrada: 
[[-0.37038881 -0.52051142]
 [-0.40292632 -0.62219272]]
Bias Camada de Entrada: 
[ 0.69484352 -0.2763658 ]
Pesos Camada Escondida: 
[[0.16179438]
 [0.81183731]]
Bias Camada Escondida: 
[0.38305949]
Iteration 1, loss = 0.60594734
Iteration 807, loss = 0.00089185
Iteration 808, loss = 0.00089120
Iteration 809, loss = 0.00089055
Iteration 810, loss = 0.00088990
Iteration 811, loss = 0.00088925
Iteration 812, loss = 0.00088861
Iteration 813, loss = 0.00088797
Iteration 814, loss = 0.00088733
Iteration 815, loss = 0.00088669
Iteration 816, loss = 0.00088605
Iteration 817, loss = 0.00088541
Iteration 818, loss = 0.00088478
Iteration 819, loss = 0.00088415
Iteration 820, loss = 0.00088352
Iteration 821, loss = 0.00088289
Iteration 822, loss = 0.00088226
Iteration 823, loss = 0.00088163
Iteration 824, loss = 0.00088101
Iteration 825, loss = 0.00088039
Iteration 826, loss = 0.00087976
Iteration 827, loss = 0.00087915
Iteration 828, loss = 0.00087853
Iteration 829, loss = 0.00087791
Iteration 830, loss = 0.00087730
Iteration 831, loss = 0.00087668
Iteration 832, loss = 0.00087607
Iteration 833, loss = 0.00087546
Iteration 834, loss = 0.00087485
Iteration 835, loss = 0.00087425
Iteration 836, loss = 0.00087364
Iteration 837, loss = 0.00087304
Iteration 838, loss = 0.00087244
Iteration 839, loss = 0.00087184
Iteration 840, loss = 0.00087124
Iteration 841, loss = 0.00087064
Iteration 842, loss = 0.00087004
Iteration 843, loss = 0.00086945
Iteration 844, loss = 0.00086886
Iteration 845, loss = 0.00086826
Iteration 846, loss = 0.00086767
Iteration 847, loss = 0.00086709
Iteration 848, loss = 0.00086650
Iteration 849, loss = 0.00086591
Iteration 850, loss = 0.00086533
Iteration 851, loss = 0.00086475
Iteration 852, loss = 0.00086417
Iteration 853, loss = 0.00086359
Iteration 854, loss = 0.00086301
Iteration 855, loss = 0.00086243
Iteration 856, loss = 0.00086186
Iteration 857, loss = 0.00086128
Iteration 858, loss = 0.00086071
Iteration 859, loss = 0.00086014
Iteration 860, loss = 0.00085957
Iteration 861, loss = 0.00085900
Iteration 862, loss = 0.00085844
Iteration 863, loss = 0.00085787
Iteration 864, loss = 0.00085731
Iteration 865, loss = 0.00085675
Iteration 866, loss = 0.00085618
Iteration 867, loss = 0.00085562
Iteration 868, loss = 0.00085507
Iteration 869, loss = 0.00085451
Iteration 870, loss = 0.00085395
Iteration 871, loss = 0.00085340
Iteration 872, loss = 0.00085285
Iteration 873, loss = 0.00085230
Iteration 874, loss = 0.00085175
Iteration 875, loss = 0.00085120
Iteration 876, loss = 0.00085065
Iteration 877, loss = 0.00085011
Iteration 878, loss = 0.00084956
Iteration 879, loss = 0.00084902
Iteration 880, loss = 0.00084848
Iteration 881, loss = 0.00084794
Iteration 882, loss = 0.00084740
Iteration 883, loss = 0.00084686
Iteration 884, loss = 0.00084632
Iteration 885, loss = 0.00084579
Iteration 886, loss = 0.00084525
Iteration 887, loss = 0.00084472
Iteration 888, loss = 0.00084419
Iteration 889, loss = 0.00084366
Iteration 890, loss = 0.00084313
Iteration 891, loss = 0.00084260
Iteration 892, loss = 0.00084208
Iteration 893, loss = 0.00084155
Iteration 894, loss = 0.00084103
Iteration 895, loss = 0.00084051
Iteration 896, loss = 0.00083999
Iteration 897, loss = 0.00083947
Iteration 898, loss = 0.00083895
Iteration 899, loss = 0.00083843
Iteration 900, loss = 0.00083791
Iteration 901, loss = 0.00083740
Iteration 902, loss = 0.00083688
Iteration 903, loss = 0.00083637
Iteration 904, loss = 0.00083586
Iteration 905, loss = 0.00083535
Iteration 906, loss = 0.00083484
Iteration 907, loss = 0.00083433
Iteration 908, loss = 0.00083383
Iteration 909, loss = 0.00083332
Iteration 910, loss = 0.00083282
Iteration 911, loss = 0.00083232
Iteration 912, loss = 0.00083182
Iteration 913, loss = 0.00083132
Iteration 914, loss = 0.00083082
Iteration 915, loss = 0.00083032
Iteration 916, loss = 0.00082982
Iteration 917, loss = 0.00082933
Iteration 918, loss = 0.00082883
Iteration 919, loss = 0.00082834
Iteration 920, loss = 0.00082785
Iteration 921, loss = 0.00082735
Iteration 922, loss = 0.00082687
Iteration 923, loss = 0.00082638
Iteration 924, loss = 0.00082589
Iteration 925, loss = 0.00082540
Iteration 926, loss = 0.00082492
Iteration 927, loss = 0.00082443
Iteration 928, loss = 0.00082395
Iteration 929, loss = 0.00082347
Iteration 930, loss = 0.00082299
Iteration 931, loss = 0.00082251
Iteration 932, loss = 0.00082203
Iteration 933, loss = 0.00082155
Iteration 934, loss = 0.00082108
Iteration 935, loss = 0.00082060
Iteration 936, loss = 0.00082013
Iteration 937, loss = 0.00081965
Iteration 938, loss = 0.00081918
Iteration 939, loss = 0.00081871
Iteration 940, loss = 0.00081824
Iteration 941, loss = 0.00081777
Iteration 942, loss = 0.00081731
Iteration 943, loss = 0.00081684
Iteration 944, loss = 0.00081637
Iteration 945, loss = 0.00081591
Iteration 946, loss = 0.00081545
Iteration 947, loss = 0.00081498
Iteration 948, loss = 0.00081452
Iteration 949, loss = 0.00081406
Iteration 950, loss = 0.00081360
Iteration 951, loss = 0.00081315
Iteration 952, loss = 0.00081269
Iteration 953, loss = 0.00081223
Iteration 954, loss = 0.00081178
Iteration 955, loss = 0.00081132
Iteration 956, loss = 0.00081087
Iteration 957, loss = 0.00081042
Iteration 958, loss = 0.00080997
Iteration 959, loss = 0.00080952
Iteration 960, loss = 0.00080907
Iteration 961, loss = 0.00080862
Iteration 962, loss = 0.00080818
Iteration 963, loss = 0.00080773
Iteration 964, loss = 0.00080729
Iteration 965, loss = 0.00080684
Iteration 966, loss = 0.00080640
Iteration 967, loss = 0.00080596
Iteration 968, loss = 0.00080552
Iteration 969, loss = 0.00080508
Iteration 970, loss = 0.00080464
Iteration 971, loss = 0.00080420
Iteration 972, loss = 0.00080376
Iteration 973, loss = 0.00080333
Iteration 974, loss = 0.00080289
Iteration 975, loss = 0.00080246
Iteration 976, loss = 0.00080203
Iteration 977, loss = 0.00080159
Iteration 978, loss = 0.00080116
Iteration 979, loss = 0.00080073
Iteration 980, loss = 0.00080030
Iteration 981, loss = 0.00079988
Iteration 982, loss = 0.00079945
Iteration 983, loss = 0.00079902
Iteration 984, loss = 0.00079860
Iteration 985, loss = 0.00079817
Iteration 986, loss = 0.00079775
Iteration 987, loss = 0.00079733
Iteration 988, loss = 0.00079691
Iteration 989, loss = 0.00079649
Iteration 990, loss = 0.00079607
Iteration 991, loss = 0.00079565
Iteration 992, loss = 0.00079523
Iteration 993, loss = 0.00079481
Iteration 994, loss = 0.00079440
Iteration 995, loss = 0.00079398
Iteration 996, loss = 0.00079357
Iteration 997, loss = 0.00079315
Iteration 998, loss = 0.00079274
Iteration 999, loss = 0.00079233
Iteration 1000, loss = 0.00079192
Iteration 1001, loss = 0.00079151
Iteration 1002, loss = 0.00079110
Iteration 1003, loss = 0.00079069
Iteration 1004, loss = 0.00079029
Iteration 1005, loss = 0.00078988
Iteration 1006, loss = 0.00078947
Iteration 1007, loss = 0.00078907
Iteration 1008, loss = 0.00078867
Iteration 1009, loss = 0.00078826
Iteration 1010, loss = 0.00078786
Iteration 1011, loss = 0.00078746
Iteration 1012, loss = 0.00078706
Iteration 1013, loss = 0.00078666
Iteration 1014, loss = 0.00078626
Iteration 1015, loss = 0.00078587
Iteration 1016, loss = 0.00078547
Iteration 1017, loss = 0.00078507
Iteration 1018, loss = 0.00078468
Iteration 1019, loss = 0.00078429
Iteration 1020, loss = 0.00078389
Iteration 1021, loss = 0.00078350
Iteration 1022, loss = 0.00078311
Iteration 1023, loss = 0.00078272
Iteration 1024, loss = 0.00078233
Iteration 1025, loss = 0.00078194
Iteration 1026, loss = 0.00078155
Iteration 1027, loss = 0.00078116
Iteration 1028, loss = 0.00078078
Iteration 1029, loss = 0.00078039
Iteration 1030, loss = 0.00078001
Iteration 1031, loss = 0.00077962
Iteration 1032, loss = 0.00077924
Iteration 1033, loss = 0.00077886
Iteration 1034, loss = 0.00077847
Iteration 1035, loss = 0.00077809
Iteration 1036, loss = 0.00077771
Iteration 1037, loss = 0.00077733
Iteration 1038, loss = 0.00077696
Iteration 1039, loss = 0.00077658
Iteration 1040, loss = 0.00077620
Iteration 1041, loss = 0.00077582
Iteration 1042, loss = 0.00077545
Iteration 1043, loss = 0.00077507
Iteration 1044, loss = 0.00077470
Iteration 1045, loss = 0.00077433
Iteration 1046, loss = 0.00077396
Iteration 1047, loss = 0.00077358
Iteration 1048, loss = 0.00077321
Iteration 1049, loss = 0.00077284
Iteration 1050, loss = 0.00077247
Iteration 1051, loss = 0.00077211
Iteration 1052, loss = 0.00077174
Iteration 1053, loss = 0.00077137
Iteration 1054, loss = 0.00077101
Iteration 1055, loss = 0.00077064
Iteration 1056, loss = 0.00077028
Iteration 1057, loss = 0.00076991
Iteration 1058, loss = 0.00076955
Iteration 1059, loss = 0.00076919
Iteration 1060, loss = 0.00076883
Iteration 1061, loss = 0.00076846
Iteration 1062, loss = 0.00076810
Iteration 1063, loss = 0.00076775
Iteration 1064, loss = 0.00076739
Iteration 1065, loss = 0.00076703
Iteration 1066, loss = 0.00076667
Iteration 1067, loss = 0.00076632
Iteration 1068, loss = 0.00076596
Iteration 1069, loss = 0.00076561
Iteration 1070, loss = 0.00076525
Iteration 1071, loss = 0.00076490
Iteration 1072, loss = 0.00076454
Iteration 1073, loss = 0.00076419
Iteration 1074, loss = 0.00076384
Iteration 1075, loss = 0.00076349
Iteration 1076, loss = 0.00076314
Iteration 1077, loss = 0.00076279
Iteration 1078, loss = 0.00076244
Iteration 1079, loss = 0.00076210
Iteration 1080, loss = 0.00076175
Iteration 1081, loss = 0.00076140
Iteration 1082, loss = 0.00076106
Iteration 1083, loss = 0.00076071
Iteration 1084, loss = 0.00076037
Iteration 1085, loss = 0.00076002
Iteration 1086, loss = 0.00075968
Iteration 1087, loss = 0.00075934
Iteration 1088, loss = 0.00075900
Iteration 1089, loss = 0.00075866
Iteration 1090, loss = 0.00075832
Iteration 1091, loss = 0.00075798
Iteration 1092, loss = 0.00075764
Iteration 1093, loss = 0.00075730
Iteration 1094, loss = 0.00075696
Iteration 1095, loss = 0.00075663
Iteration 1096, loss = 0.00075629
Iteration 1097, loss = 0.00075596
Iteration 1098, loss = 0.00075562
Iteration 1099, loss = 0.00075529
Iteration 1100, loss = 0.00075495
Iteration 1101, loss = 0.00075462
Iteration 1102, loss = 0.00075429
Iteration 1103, loss = 0.00075396
Iteration 1104, loss = 0.00075363
Iteration 1105, loss = 0.00075330
Iteration 1106, loss = 0.00075297
Iteration 1107, loss = 0.00075264
Iteration 1108, loss = 0.00075231
Iteration 1109, loss = 0.00075198
Iteration 1110, loss = 0.00075166
Iteration 1111, loss = 0.00075133
Iteration 1112, loss = 0.00075100
Iteration 1113, loss = 0.00075068
Iteration 1114, loss = 0.00075036
Iteration 1115, loss = 0.00075003
Iteration 1116, loss = 0.00074971
Iteration 1117, loss = 0.00074939
Iteration 1118, loss = 0.00074906
Iteration 1119, loss = 0.00074874
Iteration 1120, loss = 0.00074842
Iteration 1121, loss = 0.00074810
Iteration 1122, loss = 0.00074778
Iteration 1123, loss = 0.00074747
Iteration 1124, loss = 0.00074715
Iteration 1125, loss = 0.00074683
Iteration 1126, loss = 0.00074651
Iteration 1127, loss = 0.00074620
Iteration 1128, loss = 0.00074588
Iteration 1129, loss = 0.00074557
Iteration 1130, loss = 0.00074525
Iteration 1131, loss = 0.00074494
Iteration 1132, loss = 0.00074463
Iteration 1133, loss = 0.00074431
Iteration 1134, loss = 0.00074400
Iteration 1135, loss = 0.00074369
Iteration 1136, loss = 0.00074338
Iteration 1137, loss = 0.00074307
Iteration 1138, loss = 0.00074276
Iteration 1139, loss = 0.00074245
Iteration 1140, loss = 0.00074214
Iteration 1141, loss = 0.00074184
Iteration 1142, loss = 0.00074153
Iteration 1143, loss = 0.00074122
Iteration 1144, loss = 0.00074092
Iteration 1145, loss = 0.00074061
Iteration 1146, loss = 0.00074031
Iteration 1147, loss = 0.00074000
Iteration 1148, loss = 0.00073970
Iteration 1149, loss = 0.00073940
Iteration 1150, loss = 0.00073909
Iteration 1151, loss = 0.00073879
Iteration 1152, loss = 0.00073849
Iteration 1153, loss = 0.00073819
Iteration 1154, loss = 0.00073789
Iteration 1155, loss = 0.00073759
Iteration 1156, loss = 0.00073729
Iteration 1157, loss = 0.00073699
Iteration 1158, loss = 0.00073670
Iteration 1159, loss = 0.00073640
Iteration 1160, loss = 0.00073610
Iteration 1161, loss = 0.00073581
Iteration 1162, loss = 0.00073551
Iteration 1163, loss = 0.00073522
Iteration 1164, loss = 0.00073492
Iteration 1165, loss = 0.00073463
Iteration 1166, loss = 0.00073434
Iteration 1167, loss = 0.00073404
Iteration 1168, loss = 0.00073375
Iteration 1169, loss = 0.00073346
Iteration 1170, loss = 0.00073317
Iteration 1171, loss = 0.00073288
Iteration 1172, loss = 0.00073259
Iteration 1173, loss = 0.00073230
Iteration 1174, loss = 0.00073201
Iteration 1175, loss = 0.00073172
Iteration 1176, loss = 0.00073143
Iteration 1177, loss = 0.00073115
Iteration 1178, loss = 0.00073086
Iteration 1179, loss = 0.00073057
Iteration 1180, loss = 0.00073029
Iteration 1181, loss = 0.00073000
Iteration 1182, loss = 0.00072972
Iteration 1183, loss = 0.00072943
Iteration 1184, loss = 0.00072915
Iteration 1185, loss = 0.00072887
Iteration 1186, loss = 0.00072858
Iteration 1187, loss = 0.00072830
Iteration 1188, loss = 0.00072802
Iteration 1189, loss = 0.00072774
Iteration 1190, loss = 0.00072746
Iteration 1191, loss = 0.00072718
Iteration 1192, loss = 0.00072690
Iteration 1193, loss = 0.00072662
Iteration 1194, loss = 0.00072634
Iteration 1195, loss = 0.00072607
Iteration 1196, loss = 0.00072579
Iteration 1197, loss = 0.00072551
Iteration 1198, loss = 0.00072524
Iteration 1199, loss = 0.00072496
Iteration 1200, loss = 0.00072468
Iteration 1201, loss = 0.00072441
Iteration 1202, loss = 0.00072414
Iteration 1203, loss = 0.00072386
Iteration 1204, loss = 0.00072359
Iteration 1205, loss = 0.00072332
Iteration 1206, loss = 0.00072304
Iteration 1207, loss = 0.00072277
Iteration 1208, loss = 0.00072250
Iteration 1209, loss = 0.00072223
Iteration 1210, loss = 0.00072196
Iteration 1211, loss = 0.00072169
Iteration 1212, loss = 0.00072142
Iteration 1213, loss = 0.00072115
Iteration 1214, loss = 0.00072088
Iteration 1215, loss = 0.00072062
Iteration 1216, loss = 0.00072035
Iteration 1217, loss = 0.00072008
Iteration 1218, loss = 0.00071982
Iteration 1219, loss = 0.00071955
Iteration 1220, loss = 0.00071928
Iteration 1221, loss = 0.00071902
Iteration 1222, loss = 0.00071876
Iteration 1223, loss = 0.00071849
Iteration 1224, loss = 0.00071823
Iteration 1225, loss = 0.00071797
Iteration 1226, loss = 0.00071770
Iteration 1227, loss = 0.00071744
Iteration 1228, loss = 0.00071718
Iteration 1229, loss = 0.00071692
Iteration 1230, loss = 0.00071666
Iteration 1231, loss = 0.00071640
Iteration 1232, loss = 0.00071614
Iteration 1233, loss = 0.00071588
Iteration 1234, loss = 0.00071562
Iteration 1235, loss = 0.00071536
Iteration 1236, loss = 0.00071510
Iteration 1237, loss = 0.00071485
Iteration 1238, loss = 0.00071459
Iteration 1239, loss = 0.00071433
Iteration 1240, loss = 0.00071408
Iteration 1241, loss = 0.00071382
Iteration 1242, loss = 0.00071357
Iteration 1243, loss = 0.00071331
Iteration 1244, loss = 0.00071306
Iteration 1245, loss = 0.00071280
Iteration 1246, loss = 0.00071255
Iteration 1247, loss = 0.00071230
Iteration 1248, loss = 0.00071205
Iteration 1249, loss = 0.00071179
Iteration 1250, loss = 0.00071154
Iteration 1251, loss = 0.00071129
Iteration 1252, loss = 0.00071104
Iteration 1253, loss = 0.00071079
Iteration 1254, loss = 0.00071054
Iteration 1255, loss = 0.00071029
Iteration 1256, loss = 0.00071004
Iteration 1257, loss = 0.00070979
Iteration 1258, loss = 0.00070955
Iteration 1259, loss = 0.00070930
Iteration 1260, loss = 0.00070905
Iteration 1261, loss = 0.00070881
Iteration 1262, loss = 0.00070856
Iteration 1263, loss = 0.00070831
Iteration 1264, loss = 0.00070807
Iteration 1265, loss = 0.00070782
Iteration 1266, loss = 0.00070758
Iteration 1267, loss = 0.00070734
Iteration 1268, loss = 0.00070709
Iteration 1269, loss = 0.00070685
Iteration 1270, loss = 0.00070661
Iteration 1271, loss = 0.00070636
Iteration 1272, loss = 0.00070612
Iteration 1273, loss = 0.00070588
Iteration 1274, loss = 0.00070564
Iteration 1275, loss = 0.00070540
Iteration 1276, loss = 0.00070516
Iteration 1277, loss = 0.00070492
Iteration 1278, loss = 0.00070468
Iteration 1279, loss = 0.00070444
Iteration 1280, loss = 0.00070420
Iteration 1281, loss = 0.00070396
Iteration 1282, loss = 0.00070373
Iteration 1283, loss = 0.00070349
Iteration 1284, loss = 0.00070325
Iteration 1285, loss = 0.00070301
Iteration 1286, loss = 0.00070278
Iteration 1287, loss = 0.00070254
Iteration 1288, loss = 0.00070231
Iteration 1289, loss = 0.00070207
Iteration 1290, loss = 0.00070184
Iteration 1291, loss = 0.00070160
Iteration 1292, loss = 0.00070137
Iteration 1293, loss = 0.00070114
Iteration 1294, loss = 0.00070090
Iteration 1295, loss = 0.00070067
Iteration 1296, loss = 0.00070044
Iteration 1297, loss = 0.00070021
Iteration 1298, loss = 0.00069998
Iteration 1299, loss = 0.00069975
Iteration 1300, loss = 0.00069952
Iteration 1301, loss = 0.00069929
Iteration 1302, loss = 0.00069906
Iteration 1303, loss = 0.00069883
Iteration 1304, loss = 0.00069860
Iteration 1305, loss = 0.00069837
Iteration 1306, loss = 0.00069814
Iteration 1307, loss = 0.00069791
Iteration 1308, loss = 0.00069769
Iteration 1309, loss = 0.00069746
Iteration 1310, loss = 0.00069723
Iteration 1311, loss = 0.00069701
Iteration 1312, loss = 0.00069678
Iteration 1313, loss = 0.00069656
Iteration 1314, loss = 0.00069633
Iteration 1315, loss = 0.00069611
Iteration 1316, loss = 0.00069588
Iteration 1317, loss = 0.00069566
Iteration 1318, loss = 0.00069543
Iteration 1319, loss = 0.00069521
Iteration 1320, loss = 0.00069499
Iteration 1321, loss = 0.00069477
Iteration 1322, loss = 0.00069454
Iteration 1323, loss = 0.00069432
Iteration 1324, loss = 0.00069410
Iteration 1325, loss = 0.00069388
Iteration 1326, loss = 0.00069366
Iteration 1327, loss = 0.00069344
Iteration 1328, loss = 0.00069322
Iteration 1329, loss = 0.00069300
Iteration 1330, loss = 0.00069278
Iteration 1331, loss = 0.00069256
Iteration 1332, loss = 0.00069234
Iteration 1333, loss = 0.00069213
Iteration 1334, loss = 0.00069191
Iteration 1335, loss = 0.00069169
Iteration 1336, loss = 0.00069147
Iteration 1337, loss = 0.00069126
Iteration 1338, loss = 0.00069104
Iteration 1339, loss = 0.00069083
Iteration 1340, loss = 0.00069061
Iteration 1341, loss = 0.00069040
Iteration 1342, loss = 0.00069018
Iteration 1343, loss = 0.00068997
Iteration 1344, loss = 0.00068975
Iteration 1345, loss = 0.00068954
Iteration 1346, loss = 0.00068933
Iteration 1347, loss = 0.00068911
Iteration 1348, loss = 0.00068890
Iteration 1349, loss = 0.00068869
Iteration 1350, loss = 0.00068848
Iteration 1351, loss = 0.00068826
Iteration 1352, loss = 0.00068805
Iteration 1353, loss = 0.00068784
Iteration 1354, loss = 0.00068763
Iteration 1355, loss = 0.00068742
Iteration 1356, loss = 0.00068721
Iteration 1357, loss = 0.00068700
Iteration 1358, loss = 0.00068679
Iteration 1359, loss = 0.00068658
Iteration 1360, loss = 0.00068638
Iteration 1361, loss = 0.00068617
Iteration 1362, loss = 0.00068596
Iteration 1363, loss = 0.00068575
Iteration 1364, loss = 0.00068555
Iteration 1365, loss = 0.00068534
Iteration 1366, loss = 0.00068513
Iteration 1367, loss = 0.00068493
Iteration 1368, loss = 0.00068472
Iteration 1369, loss = 0.00068452
Iteration 1370, loss = 0.00068431
Iteration 1371, loss = 0.00068411
Iteration 1372, loss = 0.00068390
Iteration 1373, loss = 0.00068370
Iteration 1374, loss = 0.00068349
Iteration 1375, loss = 0.00068329
Iteration 1376, loss = 0.00068309
Iteration 1377, loss = 0.00068289
Iteration 1378, loss = 0.00068268
Iteration 1379, loss = 0.00068248
Iteration 1380, loss = 0.00068228
Iteration 1381, loss = 0.00068208
Iteration 1382, loss = 0.00068188
Iteration 1383, loss = 0.00068168
Iteration 1384, loss = 0.00068148
Iteration 1385, loss = 0.00068128
Iteration 1386, loss = 0.00068108
Iteration 1387, loss = 0.00068088
Iteration 1388, loss = 0.00068068
Iteration 1389, loss = 0.00068048
Iteration 1390, loss = 0.00068028
Iteration 1391, loss = 0.00068008
Iteration 1392, loss = 0.00067988
Iteration 1393, loss = 0.00067969
Iteration 1394, loss = 0.00067949
Iteration 1395, loss = 0.00067929
Iteration 1396, loss = 0.00067910
Iteration 1397, loss = 0.00067890
Iteration 1398, loss = 0.00067870
Iteration 1399, loss = 0.00067851
Iteration 1400, loss = 0.00067831
Iteration 1401, loss = 0.00067812
Iteration 1402, loss = 0.00067792
Iteration 1403, loss = 0.00067773
Iteration 1404, loss = 0.00067753
Iteration 1405, loss = 0.00067734
Iteration 1406, loss = 0.00067715
Iteration 1407, loss = 0.00067695
Iteration 1408, loss = 0.00067676
Iteration 1409, loss = 0.00067657
Iteration 1410, loss = 0.00067638
Iteration 1411, loss = 0.00067618
Iteration 1412, loss = 0.00067599
Iteration 1413, loss = 0.00067580
Iteration 1414, loss = 0.00067561
Iteration 1415, loss = 0.00067542
Iteration 1416, loss = 0.00067523
Iteration 1417, loss = 0.00067504
Iteration 1418, loss = 0.00067485
Iteration 1419, loss = 0.00067466
Iteration 1420, loss = 0.00067447
Iteration 1421, loss = 0.00067428
Iteration 1422, loss = 0.00067409
Iteration 1423, loss = 0.00067391
Iteration 1424, loss = 0.00067372
Iteration 1425, loss = 0.00067353
Iteration 1426, loss = 0.00067334
Iteration 1427, loss = 0.00067316
Iteration 1428, loss = 0.00067297
Iteration 1429, loss = 0.00067278
Iteration 1430, loss = 0.00067260
Iteration 1431, loss = 0.00067241
Iteration 1432, loss = 0.00067222
Iteration 1433, loss = 0.00067204
Iteration 1434, loss = 0.00067185
Iteration 1435, loss = 0.00067167
Iteration 1436, loss = 0.00067148
Iteration 1437, loss = 0.00067130
Iteration 1438, loss = 0.00067112
Iteration 1439, loss = 0.00067093
Iteration 1440, loss = 0.00067075
Iteration 1441, loss = 0.00067057
Iteration 1442, loss = 0.00067038
Iteration 1443, loss = 0.00067020
Iteration 1444, loss = 0.00067002
Iteration 1445, loss = 0.00066984
Iteration 1446, loss = 0.00066965
Iteration 1447, loss = 0.00066947
Iteration 1448, loss = 0.00066929
Iteration 1449, loss = 0.00066911
Iteration 1450, loss = 0.00066893
Iteration 1451, loss = 0.00066875
Iteration 1452, loss = 0.00066857
Iteration 1453, loss = 0.00066839
Iteration 1454, loss = 0.00066821
Iteration 1455, loss = 0.00066803
Iteration 1456, loss = 0.00066785
Iteration 1457, loss = 0.00066768
Iteration 1458, loss = 0.00066750
Iteration 1459, loss = 0.00066732
Iteration 1460, loss = 0.00066714
Iteration 1461, loss = 0.00066696
Iteration 1462, loss = 0.00066679
Iteration 1463, loss = 0.00066661
Iteration 1464, loss = 0.00066643
Iteration 1465, loss = 0.00066626
Iteration 1466, loss = 0.00066608
Iteration 1467, loss = 0.00066590
Iteration 1468, loss = 0.00066573
Iteration 1469, loss = 0.00066555
Iteration 1470, loss = 0.00066538
Iteration 1471, loss = 0.00066520
Iteration 1472, loss = 0.00066503
Iteration 1473, loss = 0.00066486
Iteration 1474, loss = 0.00066468
Iteration 1475, loss = 0.00066451
Iteration 1476, loss = 0.00066433
Iteration 1477, loss = 0.00066416
Iteration 1478, loss = 0.00066399
Iteration 1479, loss = 0.00066382
Iteration 1480, loss = 0.00066364
Iteration 1481, loss = 0.00066347
Iteration 1482, loss = 0.00066330
Iteration 1483, loss = 0.00066313
Iteration 1484, loss = 0.00066296
Iteration 1485, loss = 0.00066279
Iteration 1486, loss = 0.00066261
Iteration 1487, loss = 0.00066244
Iteration 1488, loss = 0.00066227
Iteration 1489, loss = 0.00066210
Iteration 1490, loss = 0.00066193
Iteration 1491, loss = 0.00066176
Iteration 1492, loss = 0.00066160
Iteration 1493, loss = 0.00066143
Iteration 1494, loss = 0.00066126
Iteration 1495, loss = 0.00066109
Iteration 1496, loss = 0.00066092
Iteration 1497, loss = 0.00066075
Iteration 1498, loss = 0.00066058
Iteration 1499, loss = 0.00066042
Iteration 1500, loss = 0.00066025
Iteration 1501, loss = 0.00066008
Iteration 1502, loss = 0.00065992
Iteration 1503, loss = 0.00065975
Iteration 1504, loss = 0.00065958
Iteration 1505, loss = 0.00065942
Iteration 1506, loss = 0.00065925
Iteration 1507, loss = 0.00065909
Iteration 1508, loss = 0.00065892
Iteration 1509, loss = 0.00065876
Iteration 1510, loss = 0.00065859
Iteration 1511, loss = 0.00065843
Iteration 1512, loss = 0.00065826
Iteration 1513, loss = 0.00065810
Iteration 1514, loss = 0.00065793
Iteration 1515, loss = 0.00065777
Iteration 1516, loss = 0.00065761
Iteration 1517, loss = 0.00065745
Iteration 1518, loss = 0.00065728
Iteration 1519, loss = 0.00065712
Iteration 1520, loss = 0.00065696
Iteration 1521, loss = 0.00065680
Iteration 1522, loss = 0.00065663
Iteration 1523, loss = 0.00065647
Iteration 1524, loss = 0.00065631
Iteration 1525, loss = 0.00065615
Iteration 1526, loss = 0.00065599
Iteration 1527, loss = 0.00065583
Iteration 1528, loss = 0.00065567
Iteration 1529, loss = 0.00065551
Iteration 1530, loss = 0.00065535
Iteration 1531, loss = 0.00065519
Iteration 1532, loss = 0.00065503
Iteration 1533, loss = 0.00065487
Iteration 1534, loss = 0.00065471
Iteration 1535, loss = 0.00065455
Iteration 1536, loss = 0.00065439
Iteration 1537, loss = 0.00065423
Iteration 1538, loss = 0.00065408
Iteration 1539, loss = 0.00065392
Iteration 1540, loss = 0.00065376
Iteration 1541, loss = 0.00065360
Iteration 1542, loss = 0.00065345
Iteration 1543, loss = 0.00065329
Iteration 1544, loss = 0.00065313
Iteration 1545, loss = 0.00065298
Iteration 1546, loss = 0.00065282
Iteration 1547, loss = 0.00065266
Iteration 1548, loss = 0.00065251
Iteration 1549, loss = 0.00065235
Iteration 1550, loss = 0.00065220
Iteration 1551, loss = 0.00065204
Iteration 1552, loss = 0.00065189
Iteration 1553, loss = 0.00065173
Iteration 1554, loss = 0.00065158
Iteration 1555, loss = 0.00065143
Iteration 1556, loss = 0.00065127
Iteration 1557, loss = 0.00065112
Iteration 1558, loss = 0.00065096
Iteration 1559, loss = 0.00065081
Iteration 1560, loss = 0.00065066
Iteration 1561, loss = 0.00065051
Iteration 1562, loss = 0.00065035
Iteration 1563, loss = 0.00065020
Iteration 1564, loss = 0.00065005
Iteration 1565, loss = 0.00064990
Iteration 1566, loss = 0.00064974
Iteration 1567, loss = 0.00064959
Iteration 1568, loss = 0.00064944
Iteration 1569, loss = 0.00064929
Iteration 1570, loss = 0.00064914
Iteration 1571, loss = 0.00064899
Iteration 1572, loss = 0.00064884
Iteration 1573, loss = 0.00064869
Iteration 1574, loss = 0.00064854
Iteration 1575, loss = 0.00064839
Iteration 1576, loss = 0.00064824
Iteration 1577, loss = 0.00064809
Iteration 1578, loss = 0.00064794
Iteration 1579, loss = 0.00064779
Iteration 1580, loss = 0.00064764
Iteration 1581, loss = 0.00064749
Iteration 1582, loss = 0.00064735
Iteration 1583, loss = 0.00064720
Iteration 1584, loss = 0.00064705
Iteration 1585, loss = 0.00064690
